ID,nro_remocion,nro_obra,nro_permiso,motivo_obra,tipo_obra,tipo_remocion,fecha_inicio,fecha_fin,propietario,adjudicatario,ejecutante,nro_cont_o_lici,ubicacion,fecha_solicitud,fecha_autorizacion,plazo_autorizado,fecha_recepcion_provisoria,fecha_recepcion_definitiva,inspector,cantidad,longitud,ancho,fecha_alta,Fcrea,Ucrea,Fact,Uact,diametro,tipo_pavimento,tipo_equipo,plazo_total,vigente
378274,1041003,445607,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],2020-02-17 00:00:00.0,2020-03-10 00:00:00.0,A.N.TEL.,GOFINAL S.A.,GOFINAL S.A.,H033640001,CNO TOMKINSON ENTRE CNO CIBILS Y LOS PLATANOS,2020-02-04 00:00:00.0,2020-02-11 17:29:24.0,6,,,MARTIN LOPEZ,,,,20200212,12-Feb-20,USR_UCCRIU,12-Feb-20,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),6,N
378275,1042412,446159,1,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,2020-02-14 00:00:00.0,2020-03-16 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,P50871,VERACIERTO ENTRE HERNAN GOMEZ Y ISIDORO LARRAYA,2020-02-11 00:00:00.0,2020-02-12 10:04:38.0,4,,,JAVIER BUCALO,,172,0.4,20200212,12-Feb-20,USR_UCCRIU,12-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,4,N
378292,1025939,438879,9,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,LONGITUDINAL ( OTROS),2020-02-13 00:00:00.0,,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,RES. 2671/19,CNO REPETTO ENTRE ESCUCHAS Y AV JOSE BELLONI,2019-11-05 00:00:00.0,2020-02-03 12:42:37.0,30,,,JAVIER BUCALO,,130,1.5,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,,ASFALTO,,30,N
378293,1041260,445732,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-22 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,NUEVA PALMIRA ENTRE DEFENSA Y DR MARTIN C MARTINEZ,2020-02-05 00:00:00.0,2020-02-06 14:42:30.0,10,,,ALICIA DIAZ,,3,1,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,N
378294,1041261,445732,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,2020-05-22 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,NUEVA PALMIRA ENTRE DEFENSA Y DR MARTIN C MARTINEZ,2020-02-05 00:00:00.0,2020-02-06 14:42:30.0,10,,,ALICIA DIAZ,,4,1,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,,HORMIGON,,10,N
378295,1040514,445442,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-03-10 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,RESISTENCIA DESDE 1575 HASTA 1575 ENTRE RAMOS Y PEREZ GOMAR,2020-01-31 00:00:00.0,2020-02-05 15:20:39.0,10,,,FERNANDO RODRIGUEZ,,2,1,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,N
378296,1040515,445442,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,CORTE ENTERO CIELO ABIERTO,,2020-03-10 00:00:00.0,MUNICIPIO DE MONTEVIDEO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,1420,RESISTENCIA DESDE 1575 HASTA 1575 ENTRE RAMOS Y PEREZ GOMAR,2020-01-31 00:00:00.0,2020-02-05 15:20:39.0,10,,,FERNANDO RODRIGUEZ,,4,1,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,,ASFALTO,,10,N
378312,1042192,446070,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,2020-02-19 00:00:00.0,2020-03-13 00:00:00.0,MUNICIPIO DE MONTEVIDEO,POSSAMAI CONSTRUCCIONES LTDA.,POSSAMAI CONSTRUCCIONES LTDA.,352960/1,SIR EUGEN MILLINGTON DRAKE ENTRE MONES ROSES Y AV ITALIA,2020-02-11 00:00:00.0,2020-02-12 16:38:49.0,20,,,CARLOS GUERRA,,4,1,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,20,N
378313,1042194,446070,1,REPARACION REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,2020-02-19 00:00:00.0,2020-03-13 00:00:00.0,MUNICIPIO DE MONTEVIDEO,POSSAMAI CONSTRUCCIONES LTDA.,POSSAMAI CONSTRUCCIONES LTDA.,352960/1,SIR EUGEN MILLINGTON DRAKE ENTRE MONES ROSES Y AV ITALIA,2020-02-11 00:00:00.0,2020-02-12 16:38:49.0,20,,,CARLOS GUERRA,,2.5,2,20200213,13-Feb-20,USR_UCCRIU,13-Feb-20,USR_UCCRIU,,HORMIGON,,20,N
378333,1037170,444020,3,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-06-16 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CASAVALLE ENTRE WATT Y LOPE DE VEGA,2020-01-16 00:00:00.0,2020-02-13 14:52:49.0,4,,,JUAN QUEVEDO,,425,0.6,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,4,N
378335,1037170,444020,3,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-06-16 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CASAVALLE ENTRE WATT Y LOPE DE VEGA,2020-01-16 00:00:00.0,2020-02-13 14:52:49.0,4,,,JUAN QUEVEDO,,425,0.6,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,4,N
378337,1037170,444020,3,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-06-16 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CASAVALLE ENTRE WATT Y LOPE DE VEGA,2020-01-16 00:00:00.0,2020-02-13 14:52:49.0,4,,,JUAN QUEVEDO,,425,0.6,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS ,0,4,N
378338,1037172,444020,3,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,CORTE ENTERO CIELO ABIERTO,,2020-06-16 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CORONEL RAIZ ENTRE GOETHE Y CNO CASAVALLE,2020-01-16 00:00:00.0,2020-02-13 14:52:49.0,4,,,JUAN QUEVEDO,,7.5,1,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,,HORMIGON,,4,N
378339,1037173,444020,3,TENDIDO DE CABLE SUBTERRANEO,PERMISO OBRA VIA PUBLICA,CORTE ENTERO CIELO ABIERTO,,2020-06-16 00:00:00.0,U.T.E.,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,COMPAÑIA ELECTROTECNICA INDUSTRIAL S R L,50871,CNO CASAVALLE ENTRE LOPE DE VEGA Y CNO CORONEL RAIZ,2020-01-16 00:00:00.0,2020-02-13 14:52:49.0,4,,,JUAN QUEVEDO,,7.5,1,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,,HORMIGON,,4,N
378340,1042410,446145,1,TENDIDO DE CABLE SUBTERRANEO,INTERVENCION MENOR,ACERA,2020-02-19 00:00:00.0,2020-02-21 00:00:00.0,EQUITAL S.A.,JOTAELEME SOCIEDAD ANONIMA,JOTAELEME SOCIEDAD ANONIMA,141,JUAN PABLO LAGUNA DESDE 3373 HASTA 3373 ENTRE BASILIO PEREIRA DE LA LUZ Y JULIO CESAR,2020-02-11 00:00:00.0,2020-02-12 12:20:38.0,2,,,FERNANDO RODRIGUEZ,,3.5,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,2,N
378341,1042382,446144,1,TENDIDO DE CABLE SUBTERRANEO,INTERVENCION MENOR,ACERA,2020-02-19 00:00:00.0,2020-03-12 00:00:00.0,EQUITAL S.A.,JOTAELEME SOCIEDAD ANONIMA,JOTAELEME SOCIEDAD ANONIMA,141,Q F ANDRES MARTINEZ TRUEBA DESDE 1297 HASTA 1297 ENTRE SORIANO Y SAN JOSE,2020-02-11 00:00:00.0,2020-02-12 12:22:42.0,2,,,MARTIN LOPEZ,,2.9,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,2,N
378343,1041755,440481,12,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,BV MANUEL HERRERA Y OBES ENTRE AV CARLOS MARIA RAMIREZ Y BENITO RIQUE,2020-02-07 00:00:00.0,2020-02-13 09:55:13.0,10,,,JUAN FERREIRA,,470,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,10,
378345,1041755,440481,12,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,BV MANUEL HERRERA Y OBES ENTRE AV CARLOS MARIA RAMIREZ Y BENITO RIQUE,2020-02-07 00:00:00.0,2020-02-13 09:55:13.0,10,,,JUAN FERREIRA,,470,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,10,
378346,1036444,440481,4,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-21 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,DR VICENTE BASAGOITY ENTRE AV CARLOS MARIA RAMIREZ Y MDRE FRANCISCA RUBATTO,2020-01-13 00:00:00.0,2020-01-18 11:45:54.0,10,,,CLAUDIA MARTINEZ,,214,0.5,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,10,N
378349,1036444,440481,4,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-21 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,DR VICENTE BASAGOITY ENTRE AV CARLOS MARIA RAMIREZ Y MDRE FRANCISCA RUBATTO,2020-01-13 00:00:00.0,2020-01-18 11:45:54.0,10,,,CLAUDIA MARTINEZ,,214,0.5,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,10,N
378351,1036444,440481,4,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-05-21 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,DR VICENTE BASAGOITY ENTRE AV CARLOS MARIA RAMIREZ Y MDRE FRANCISCA RUBATTO,2020-01-13 00:00:00.0,2020-01-18 11:45:54.0,10,,,CLAUDIA MARTINEZ,,214,0.5,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED BALDOSAS HORMIGON ,0,10,N
378353,1038832,440481,11,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,JULIAN LAGUNA ENTRE AV CARLOS MARIA RAMIREZ Y PSJE DR RODOLFO LARREA,2020-01-23 00:00:00.0,2020-01-28 08:43:33.0,7,,,CLAUDIA MARTINEZ,,480,0.45,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS HORMIGON ,0,7,
378355,1038832,440481,11,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,JULIAN LAGUNA ENTRE AV CARLOS MARIA RAMIREZ Y PSJE DR RODOLFO LARREA,2020-01-23 00:00:00.0,2020-01-28 08:43:33.0,7,,,CLAUDIA MARTINEZ,,480,0.45,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS HORMIGON ,0,7,
378358,1038832,440481,11,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,JULIAN LAGUNA ENTRE AV CARLOS MARIA RAMIREZ Y PSJE DR RODOLFO LARREA,2020-01-23 00:00:00.0,2020-01-28 08:43:33.0,7,,,CLAUDIA MARTINEZ,,480,0.45,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS HORMIGON ,0,7,
378360,1038832,440481,11,TENDIDO DE TUBERIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,C I E M S A CONSTRUCCIONES E INSTALACIONES ELECTROM,18242,JULIAN LAGUNA ENTRE AV CARLOS MARIA RAMIREZ Y PSJE DR RODOLFO LARREA,2020-01-23 00:00:00.0,2020-01-28 08:43:33.0,7,,,CLAUDIA MARTINEZ,,480,0.45,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS HORMIGON ,0,7,
378372,1042637,446254,1,TENDIDO FIBRA OPTICA SUBTERRANEA,PERMISO OBRA VIA PUBLICA,ACERA,2020-03-03 00:00:00.0,2020-04-15 00:00:00.0,A.N.TEL.,GOFINAL S.A.,GOFINAL S.A.,H033640001,NIÑA ENTRE GIOIA Y CNO FAUQUET,2020-02-12 00:00:00.0,2020-02-13 14:32:38.0,4,,,JUAN QUEVEDO,,78,0.6,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED ,0,4,N
378373,1041436,445767,1,CONSTR. REDES DE SANEAMIENTO,PERMISO OBRA VIA PUBLICA,ACERA,,2020-06-01 00:00:00.0,MUNICIPIO DE MONTEVIDEO,BYCIC LIMITADA,BYCIC LIMITADA,363616/1,OSVALDO MARTINEZ ENTRE AV MARIANO ESTAPE Y JUAN VICTORICA,2020-02-06 00:00:00.0,2020-02-06 15:34:03.0,7,,,JAVIER BUCALO,,62,0.6,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED ,0,7,N
378374,1039461,438166,15,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-06-10 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,LP17610,GUAVIYU ENTRE AV GRAL GARIBALDI Y YAGUARI,2020-01-27 00:00:00.0,2020-02-05 10:37:37.0,5,,,ALICIA DIAZ,1,155,0.6,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,5,N
378393,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378395,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378397,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378399,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378401,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378403,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378405,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378407,977521,420325,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,17440,FLORIDA ENTRE AV URUGUAY Y PAYSANDU,2019-02-08 00:00:00.0,2019-02-08 16:18:16.0,10,,,JUAN FERREIRA,70,44,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,10,
378412,1040291,445339,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,2020-04-17 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14098,ACEVEDO DIAZ DESDE 1732 HASTA 1732 ENTRE EDUARDO VICTOR HAEDO Y DR SALVADOR FERRER SERRA,2020-01-30 00:00:00.0,2020-02-06 14:25:01.0,4,,,MARTIN LOPEZ,1,4,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,4,N
378432,1040292,445339,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,2020-04-17 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14098,ACEVEDO DIAZ DESDE 1732 HASTA 1732 ENTRE EDUARDO VICTOR HAEDO Y DR SALVADOR FERRER SERRA,2020-01-30 00:00:00.0,2020-02-06 14:25:01.0,4,,,MARTIN LOPEZ,1,,,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),4,N
378433,1040293,445339,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,,2020-04-17 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14098,ACEVEDO DIAZ DESDE 1732 HASTA 1732 ENTRE EDUARDO VICTOR HAEDO Y DR SALVADOR FERRER SERRA,2020-01-30 00:00:00.0,2020-02-06 14:25:01.0,4,,,MARTIN LOPEZ,1,1,1,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,,ADOQUINES,,4,N
378435,1040520,445445,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,AV MILLAN DESDE 2612 HASTA 2612 ENTRE GUADALUPE Y VILARDEBO,2020-01-31 00:00:00.0,2020-02-06 09:19:33.0,2,,,ALICIA DIAZ,1,5,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,2,
378437,1040520,445445,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,AV MILLAN DESDE 2612 HASTA 2612 ENTRE GUADALUPE Y VILARDEBO,2020-01-31 00:00:00.0,2020-02-06 09:19:33.0,2,,,ALICIA DIAZ,1,5,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,2,
378438,1040521,445445,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,TUNELERA [TRANSVERSAL],,,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,AV MILLAN DESDE 2612 HASTA 2612 ENTRE GUADALUPE Y VILARDEBO,2020-01-31 00:00:00.0,2020-02-06 09:19:33.0,2,,,ALICIA DIAZ,1,,,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,,,PERCUSION NO DIRIGIBLE (TOPO),2,
378452,1041444,445770,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2020-02-18 00:00:00.0,2020-03-05 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,PALMAR DESDE 2371 HASTA 2371 ENTRE BV GRAL ARTIGAS Y 20 DE SETIEMBRE,2020-02-06 00:00:00.0,2020-02-12 15:46:33.0,6,,,FERNANDO RODRIGUEZ,1,3,0.4,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,BALDOSAS ,0,6,N
378453,1041445,445770,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,MEDIO CORTE CIELO ABIERTO,2020-02-18 00:00:00.0,2020-03-05 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,PALMAR DESDE 2371 HASTA 2371 ENTRE BV GRAL ARTIGAS Y 20 DE SETIEMBRE,2020-02-06 00:00:00.0,2020-02-12 15:46:33.0,6,,,FERNANDO RODRIGUEZ,1,1,1,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,,ASFALTO,,6,N
378473,1041479,445789,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2020-02-18 00:00:00.0,2020-03-13 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,CALDERON DE LA BARCA DESDE 1913 HASTA 1913 ENTRE LANUS Y AV LEZICA,2020-02-06 00:00:00.0,2020-02-12 16:01:29.0,2,,,JUAN QUEVEDO,1,11,0.7,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,2,N
378475,1041479,445789,1,CONEXIONES DOMICILIARIAS,PERMISO OBRA VIA PUBLICA,ACERA,2020-02-18 00:00:00.0,2020-03-13 00:00:00.0,OBRAS SANITARIAS DEL ESTADO,BYCIC LIMITADA,BYCIC LIMITADA,14093,CALDERON DE LA BARCA DESDE 1913 HASTA 1913 ENTRE LANUS Y AV LEZICA,2020-02-06 00:00:00.0,2020-02-12 16:01:29.0,2,,,JUAN QUEVEDO,1,11,0.7,20200218,18-Feb-20,USR_UCCRIU,18-Feb-20,USR_UCCRIU,0,TIERRA/CESPED HORMIGON ,0,2,N
